Age,Income,CreditScore,LoanAmount,LoanDuration,ExistingLoans,Balance,JobType,MaritalStatus,HomeOwner,Default
28,20760.558521095896,591.2672662103244,3055.3738365893714,12,2,597.5095087851687,self-employed,divorced,1,0
48,50756.18555494246,712.5706411363154,8186.87275815056,48,2,5979.280363136126,manager,married,0,0
25,42666.67207877478,547.4308951093549,23483.678368653716,24,2,3613.395233857853,self-employed,married,1,0
37,36460.66770965232,562.9662097125075,9919.159871037793,24,1,3943.3885050993968,unemployed,single,0,0
57,35801.13186516989,664.1903472467424,11546.494216590409,36,2,1339.97419604564,manager,divorced,0,0
56,32634.554528830187,717.6927410192227,15630.001980841265,12,3,5184.725295031558,self-employed,married,0,0
39,33970.43541914556,674.4419172981296,12396.369147138004,12,2,3699.007899213604,self-employed,single,1,0
47,53946.10337216736,632.0890195715032,19836.20990133669,12,4,-1563.8616040734678,unemployed,married,1,0
54,33519.34278632839,625.5689104636726,16231.846623039302,12,0,4196.325321716288,self-employed,married,0,0
31,67113.85483288461,730.8353506261229,4453.491144223724,60,2,32.35269232743758,manager,single,0,0
65,44492.98754564818,718.7201146376547,9855.881533517531,24,0,8590.78844777026,manager,married,0,0
67,31356.071064575914,653.9879401474325,9098.730314933478,36,1,3433.973061205583,unemployed,single,0,0
32,54600.48928728422,627.7905040690786,11756.141658510463,60,2,15086.097722923145,self-employed,divorced,1,0
41,49358.43914614865,652.8217754116243,15783.837362565253,24,1,8867.610146085808,unemployed,single,0,0
31,15187.35339658512,591.8242041125541,17144.013554524776,48,3,4478.923298851325,self-employed,married,1,1
59,24482.929644736934,637.985947888408,-1575.5748580353793,12,1,7317.9153328956745,manager,divorced,0,0
48,38268.69548196381,610.8370662407548,22175.415748376603,36,2,-3359.1967548465163,self-employed,divorced,0,0
25,16245.88098369704,641.9324145297232,14363.926233998203,24,3,8849.517627639023,self-employed,single,1,1
37,71357.94852957419,613.7052584271279,7157.213216694349,48,3,1718.8380113700314,manager,single,0,0
40,52333.48273059012,691.91614991504,21666.24281631573,12,0,5358.932148177414,manager,single,0,0
61,39800.00729445307,715.4724319879548,260.93418156550615,48,2,2089.5099485999535,manager,divorced,1,0
66,34859.40169580105,619.6227343828249,3969.930159012498,48,0,2514.726499026551,self-employed,single,1,0
32,31005.045184615017,585.0496264906615,29904.091036869497,60,1,4275.471640082299,unemployed,married,1,1
26,10539.517630436356,706.9297387347339,16024.141821781486,48,3,5307.331100026472,manager,divorced,0,1
37,14006.895225315555,664.7807050230753,9839.273307367836,60,1,4892.33647684283,self-employed,single,1,0
39,68516.81096901411,620.6611137186383,15759.488374841669,60,3,4992.061503447887,unemployed,divorced,1,0
46,63603.99458848877,760.0441530690566,13729.013820648213,48,1,-1502.730829925773,employee,married,1,0
68,31363.333676139395,604.7972591626806,15250.428397070498,24,2,14328.198417056436,employee,married,0,0
64,53619.98734273686,490.5650947455859,18423.941409521758,48,4,5927.921316272041,self-employed,married,1,0
64,47596.311624955466,593.3632503494401,13613.825707289092,48,1,6750.2693825485285,self-employed,single,0,0
52,49364.31934973263,779.470278151305,17482.8369022755,24,0,3640.0355568197565,manager,single,1,0
26,18622.333532489418,624.5837015146554,13893.828639396033,12,2,1503.3812217695136,self-employed,divorced,0,1
56,12877.331162047602,608.7648566851234,9253.929128131436,36,0,5604.142923880699,unemployed,single,0,0
58,57738.915386048335,652.1282497002851,7257.520829268021,12,1,6157.1076425641095,self-employed,divorced,1,0
31,10310.52545444755,730.8850470314321,24233.533339577923,48,1,10207.235509818933,unemployed,single,0,1
53,37777.09687926227,643.3680007426274,19531.852686198385,12,0,13310.47073405919,unemployed,married,1,0
44,34484.465106733194,697.3078065526912,22259.43602835099,36,4,10908.08961596086,manager,single,0,0
43,33097.73557485387,634.8587015250554,15026.364824557777,12,3,-2066.115693679836,unemployed,single,0,0
35,44716.76233435985,697.9368936917093,16579.696761742314,36,1,3158.3274367608287,self-employed,single,0,0
47,29836.113553323226,664.4210235121209,13751.449219505634,12,1,6343.2684798174705,unemployed,married,0,0
31,45936.03193697572,618.1606580088622,23102.43511841749,60,2,3398.8573903502647,employee,divorced,0,0
37,42117.33122036792,670.6473581281069,12586.077764887104,48,1,4824.692733017056,unemployed,single,0,0
34,71480.98531075637,606.5992073828213,8111.780079246876,36,3,-3580.5449763727247,self-employed,married,1,0
47,19218.85912272806,539.7449318533515,18648.941605513486,48,3,8656.852003933218,manager,single,1,1
38,40439.0347585724,648.4089764918289,13935.048792444974,60,2,-2501.820955225835,self-employed,single,1,0
48,46470.17649816645,546.850051368812,16749.432958170382,12,0,-1289.9580965893329,self-employed,married,0,0
67,36153.96166701556,697.794362842311,19977.880320760516,48,1,941.316862833417,self-employed,single,0,0
67,19943.873381682428,647.0007382620145,10946.13170505116,12,2,4609.864184924803,employee,single,1,0
24,58856.541709827914,763.8633558739067,13467.544086115915,12,2,-1490.9014207154369,manager,single,0,0
27,45054.01495216078,623.5810311180603,12827.122732180163,48,4,758.4310637406779,employee,single,1,0
65,20996.54930610109,648.397824252518,24007.53701717107,36,5,9595.780169238178,unemployed,single,1,1
55,46580.0194383739,532.4299159082789,15100.236554580606,36,0,4550.558587898302,unemployed,married,1,0
68,65523.49105079285,561.6725351063563,16094.640343948315,48,0,6734.187914792248,employee,married,0,0
29,39455.2609987612,515.7021790121179,6904.918084580089,36,2,55.02886300102182,manager,single,1,0
28,39966.809957941565,736.1995048916931,20115.56213219589,24,1,4784.6559017710815,unemployed,single,0,0
65,63520.07546564979,613.2356548004705,17996.751754161443,12,3,4456.533574754526,manager,divorced,1,0
37,25444.2402737312,756.1663801114723,9153.331444124653,48,2,1818.9181163744415,employee,married,0,0
37,65913.28063931022,435.55110927409316,28460.95418379944,60,3,4795.691583528566,unemployed,single,0,0
69,54593.66605552356,773.8459518835286,17360.360957559933,48,2,-2568.501171291672,employee,divorced,1,0
53,26136.71554029977,644.5581687436097,10634.72726576051,48,1,6754.434977344526,unemployed,married,0,0
52,29975.96500233827,677.1877911172265,14980.034105287956,12,4,3402.0291297874282,self-employed,divorced,0,0
28,32127.807494765657,564.9645815853465,12419.989634853533,60,0,3971.122432706089,manager,divorced,1,0
39,12496.536790193648,692.1831935069862,25807.140127392013,12,3,8407.063208467132,employee,single,1,1
58,43907.076236063214,620.0868683155832,21532.265406535476,36,1,6728.133909832037,self-employed,single,1,0
23,26815.7949512822,554.4836622363814,18178.245671129414,48,0,3726.6432437555527,employee,married,0,0
25,44448.269821469585,553.3866917678453,27017.921513865378,12,1,533.6558835518672,employee,divorced,1,0
33,20635.85124512175,551.971965073416,7732.384886556551,24,2,10314.645619150364,manager,divorced,0,0
67,53845.19855341749,680.4191676637464,20431.282842940258,48,1,-360.48800771074275,employee,single,1,0
66,51064.38895195753,599.1494707310721,18830.753101471706,36,1,7517.467610404605,manager,married,1,0
51,29411.814789096774,518.792499543213,13386.8296879473,12,0,-1389.5757768254616,employee,single,1,0
36,45394.73736823174,679.5439611230166,13418.088553420976,12,3,8671.4932125805,unemployed,married,1,0
52,41243.8083896437,476.18163814378687,21462.248139360425,24,0,9042.403411534275,self-employed,divorced,0,0
42,62234.492292293675,756.3257677595277,20949.22052354624,36,2,-2650.4433727538717,unemployed,married,0,0
49,24512.815481576916,808.9128461018602,5044.178724528816,24,1,6797.3402107517395,manager,divorced,0,0
42,37715.5303225878,545.0061059578609,27714.9439995301,48,0,6466.014590999419,manager,married,1,1
63,30389.745449383405,734.1960505291235,22999.310888913016,60,1,7812.197218744104,self-employed,single,0,1
23,40672.272956502515,677.9278401924404,13029.229728898334,12,0,6460.961100073275,manager,single,0,0
30,47999.104041753904,609.9969058760576,9461.253291627027,24,1,1150.7372288391102,unemployed,single,0,0
62,30222.889328894365,613.730206349613,22773.12160932509,12,0,4131.068130120517,self-employed,married,0,1
41,34538.40667916181,702.3582650328086,18474.806978850866,12,2,11658.586145735877,manager,divorced,0,0
36,54490.61197086044,646.8039361917233,20014.851739093298,24,2,568.7460962017067,manager,single,1,0
32,60359.869928896645,442.4632674154524,18995.98194880571,12,0,6291.431833404689,manager,married,0,0
22,47402.74052804318,815.8411522402819,23501.83209403472,36,0,9605.0154958202,manager,married,0,0
61,37930.55351885261,684.6539348787843,20991.555210900522,36,2,1036.98876455742,employee,single,1,0
44,36503.54618444276,645.8391375346364,11262.85949028532,60,2,-667.1465884632535,employee,single,0,0
55,48221.89493090935,592.5261408252125,10852.787869516034,36,1,-64.40933460449833,employee,single,1,0
50,43416.50502107308,634.8831597066855,17491.658503910283,24,1,6579.885446305599,manager,single,0,0
50,15265.362431630452,751.5349807080953,31028.224691313346,36,1,-98.41509196677634,employee,married,0,1
67,48585.77848461854,670.9294747636961,13951.496480159285,60,1,4458.559837471694,manager,divorced,0,0
55,27091.45315866157,680.0299699558404,17541.854113298134,48,1,10485.08558521288,unemployed,divorced,1,0
39,18745.95387286522,550.0663504282487,21262.164068730548,48,0,4794.767502365476,manager,married,0,1
28,14974.826678369114,622.0295779018622,12065.527622200192,24,0,1888.748847356785,self-employed,divorced,1,0
46,36758.434432250215,654.0841205394678,20582.38880592517,60,0,5501.638690853542,self-employed,married,1,0
69,24752.134567260964,705.7253074766033,15097.850365337794,36,4,4725.308583726698,self-employed,married,0,0
60,5104.576603912035,616.7347032097076,23749.2755178219,60,0,6810.630555212969,manager,married,0,1
27,34623.16739744784,724.2295012380171,8387.88616462176,12,3,11476.57821527541,self-employed,divorced,0,0
50,32641.437476712013,558.4517433323647,31197.210913982213,60,0,6587.075435347902,self-employed,married,1,1
27,37751.4832801243,655.5629058469569,12812.560565122563,36,0,13135.130047063616,manager,married,0,0
23,30566.530689364343,642.1908096881236,18650.257545913042,24,2,6821.207613910169,manager,single,1,0
21,67439.94495290917,528.7578830891529,15034.168684330147,12,4,1930.674829167824,employee,single,1,0
56,47760.059420254605,646.1833474659283,7449.436052842412,60,3,14153.211976914403,manager,divorced,0,0
45,32505.80014567784,603.391638354709,20832.789428191274,48,1,4500.727930619132,employee,single,1,0
57,39045.59743828956,763.1019781994341,13149.813958266252,36,0,780.4310724359802,manager,single,1,0
21,61219.640012430216,617.179517126313,18680.038641209398,24,3,14294.914654519738,unemployed,single,0,0
35,54349.34217603237,678.0696427674171,9364.076081298557,36,2,2067.532455278082,self-employed,married,0,0
57,19056.822784374515,551.5166413747727,13181.284262749674,60,3,1910.4422718564183,unemployed,single,1,0
33,25385.641587600556,668.9255114730579,12938.853870825687,24,4,2794.117967822365,manager,divorced,0,0
60,28272.296889649893,616.796295311236,18854.304746430385,48,1,5658.50565328882,unemployed,married,1,0
28,33404.500735962865,587.8978812825619,17154.906830420325,12,0,8723.445589795549,employee,divorced,1,0
25,31068.651956859365,876.7113785549953,13763.844143418386,60,1,-5595.166454752749,manager,divorced,1,0
29,40510.13882291616,621.7240777000104,12410.39075005394,24,3,8706.001941246008,manager,divorced,1,0
21,51035.819665283314,633.0440856540848,17204.370922823302,12,2,2781.861590681476,unemployed,divorced,1,0
56,53539.90434073728,722.159476220011,16384.007622605433,24,3,3348.4222273594664,self-employed,divorced,0,0
55,35098.03985651064,588.5258654779196,15902.463187849844,60,2,11860.76724368527,manager,single,0,0
22,15479.597218684059,682.2617821928695,28785.38235773715,24,2,5853.232639475999,self-employed,single,1,1
60,24393.850871923874,690.8256329955344,18863.554379181507,48,3,6790.805391460406,unemployed,divorced,0,1
43,32203.378155549548,669.5760341169366,28468.23449860345,24,1,4805.759540721748,unemployed,divorced,0,1
29,21324.483111229638,833.7071452743487,14513.458350146848,60,1,8054.570335529343,unemployed,single,0,0
54,57112.8848005242,585.6584760377065,14661.10718551553,24,3,11472.04229181951,employee,divorced,0,0
66,22306.88412128908,773.0080481259183,11462.059754615402,12,0,-4900.261132292158,manager,single,1,0
34,49255.94567102805,687.7712321940453,17113.351600734775,12,3,9338.471962944972,unemployed,divorced,1,0
24,14771.794674661927,722.7559690551948,12720.357450788,36,1,11188.132255501412,unemployed,divorced,0,1
50,49858.016519440804,677.2987497346742,11722.896276066955,36,2,7004.25299160237,employee,married,1,0
51,37910.969399986214,800.2621881395349,1697.894159078427,48,3,2290.550309180604,manager,divorced,1,0
58,62687.96053453826,624.3937661382297,25260.91611288509,12,1,390.91020839929024,self-employed,married,1,0
31,23026.56090180505,689.7776190754695,12317.147181649476,36,0,14447.382747653048,manager,divorced,1,0
55,31538.27799082608,754.4378352456541,25324.800021068055,24,1,1380.0652535085428,unemployed,married,1,1
28,34443.510978843406,605.2925842342993,14326.267178384753,48,0,11070.566284225008,self-employed,single,0,0
23,37712.49894774532,730.0349341837353,19512.09425149921,60,3,6562.045297903087,employee,divorced,1,0
34,34810.28753646264,648.5089395524528,15520.092739423,36,2,13183.323224059284,employee,single,1,0
33,35099.8215113652,551.2093098132498,17902.903597887616,36,3,3726.9593427605373,unemployed,married,1,0
65,34854.06184921505,533.872833716009,7936.74685432052,12,4,-1430.323694467551,self-employed,married,0,0
52,8932.301761293005,642.7344133299691,23276.45092392256,48,2,5008.683388783769,manager,married,0,1
54,54900.01752411652,729.2708097283478,12432.117775816694,12,1,-945.7905516016672,unemployed,married,1,0
65,82917.04851450527,483.68243480259866,21479.736449275337,12,0,15708.242124830387,self-employed,single,1,0
39,44474.06656901482,666.0360031303077,4775.307322374065,48,1,7517.992896323502,self-employed,married,0,0
58,22963.737282125592,721.3901707907926,9718.435972303023,24,2,8112.52179741783,self-employed,divorced,1,0
36,24481.92053727569,547.7640091743042,17602.474700547926,36,1,8115.081132104218,self-employed,married,0,0
22,49197.610028373514,599.2826699495998,13854.569030450455,12,1,2225.641277506693,employee,single,1,0
60,45782.04213772365,695.789355326212,18198.042794579233,36,1,4471.87802993178,self-employed,single,1,0
37,35735.648341699925,717.8830357873591,16453.085284667643,48,1,5441.458525439087,self-employed,divorced,1,0
54,51301.06556318778,778.3278577759229,27795.604300254017,24,0,12775.553853677826,unemployed,single,1,0
62,9041.724298682631,603.0927358959952,18782.41440175492,60,0,371.6328056706707,employee,married,0,1
36,51310.93190846685,584.7538516449457,11971.23651048163,24,1,2085.6644409808023,employee,divorced,1,0
58,43566.41746892339,782.2148371745556,12247.34548232983,48,0,3548.2755750959377,employee,divorced,0,0
22,25060.780138251514,589.6046507056199,23428.894183244178,24,3,2305.4133635574353,manager,single,0,1
22,18500.14107428973,690.5828406080511,4301.608924859833,60,0,-835.7058180702033,manager,divorced,0,0
46,41819.90924118441,824.6491885145698,18914.364934960668,12,0,-5818.818081699701,employee,married,0,0
33,61108.57205151646,710.2166954884948,7189.53750221818,24,0,-2307.3778626849344,unemployed,married,0,0
67,36578.60152004449,712.6616173549384,22764.592751539458,48,2,9396.119730325961,self-employed,single,1,0
51,27209.724756507407,752.2452883812342,11974.370033673375,24,2,4967.124396083118,self-employed,married,0,0
54,42869.32390204379,691.9894062308247,18683.652012963998,60,3,8342.155665016278,employee,married,0,0
59,67313.0771518521,713.0456321282368,15260.352950344686,48,2,2669.9456163665513,employee,single,1,0
23,46469.497195955744,622.5928308690162,5293.129580127066,24,0,4606.657358963626,manager,married,0,0
28,48091.02982314112,742.7969973473129,19482.239688461494,48,3,11452.630003835535,employee,single,0,0
43,58341.97953955834,683.0785292703649,9953.936251168114,60,1,11210.890422629667,manager,single,1,0
34,47088.36099075734,531.7544727525967,20612.95337575503,12,3,8767.888530369095,employee,single,0,0
47,28285.454392597687,669.4355129880653,7986.001272768456,60,2,5809.671149161675,self-employed,divorced,0,0
49,13831.525721529459,476.42815342523556,16694.459349480185,12,4,7071.877710196963,employee,married,1,1
59,26175.203203326062,707.113037252709,15273.451575138168,36,0,6482.553194581569,self-employed,married,0,0
59,23429.10542353488,631.3158765138894,10781.913307735045,60,1,4332.292825383529,employee,married,0,0
21,49889.62179266991,802.4442133714986,24658.25044714378,12,3,3382.5207622384087,manager,single,1,0
37,51975.220770236614,689.1705011752122,15234.794656773618,36,0,9489.471781204502,employee,single,1,0
61,42633.58092573232,723.9345272819147,12048.416629645126,36,3,-182.5101955845421,unemployed,married,0,0
50,20969.620347352404,566.0621399962384,17091.286957019605,36,0,10949.43310899457,self-employed,married,1,1
33,66798.95535890044,704.7659780028678,4810.227913845394,48,0,3898.228773008743,self-employed,married,0,0
41,33756.84679240617,598.747358191779,32161.890731307623,60,2,-256.21401879073073,self-employed,married,0,1
39,49052.21515452305,737.2414139794136,7400.129876023506,60,2,2817.9805692135515,employee,divorced,1,0
39,40739.87255049339,560.5318219199614,18862.537833385377,60,0,1502.3684516349049,unemployed,single,0,0
45,43129.95224874872,658.7845882285546,15427.821118883317,60,2,2697.3025915845997,unemployed,divorced,1,0
42,48522.760050105964,557.3694054466729,23262.99850073555,48,0,2624.18592525134,manager,married,1,0
51,29559.697575985723,660.0647962788235,16245.447070554104,60,1,2465.2209144991084,manager,single,1,0
37,59581.0363939775,811.7989524800464,10531.9495242208,12,2,3768.171727440659,manager,divorced,1,0
43,16307.418743690905,707.7014464205222,1994.167825750843,36,2,4740.90667175571,unemployed,divorced,1,0
52,24421.65540946173,647.3897198472515,2539.2773401395734,48,4,8055.438540723871,self-employed,single,0,0
30,59386.44061505624,453.02727012919627,13333.8626591813,48,2,4020.189472051601,self-employed,divorced,0,0
30,48850.071416567065,607.1450305485147,24592.399666575315,60,1,6304.083226510377,manager,married,0,0
56,78105.86646522151,687.9722916605876,3294.956751333051,36,0,5030.12524819415,manager,divorced,1,0
28,41025.256654796955,609.1313859518093,27945.58154096664,12,3,7162.323081971837,employee,divorced,1,0
40,65506.43944688639,764.1720198370753,22608.565300228893,36,1,5186.701358623441,employee,married,1,0
52,12137.818260048949,655.7230529960483,5558.975947576102,24,4,2412.7128987321203,unemployed,married,1,0
34,18797.27540204208,736.2876092889499,7403.746635075194,36,3,1327.2013894376546,employee,divorced,1,0
48,53432.88306125461,666.3920686381699,8109.004556307108,12,4,5840.918394016859,manager,married,0,0
66,13894.482615782723,627.92142855146,17095.010035590774,12,2,10093.513959602555,manager,single,1,1
44,37039.48589485766,612.2938797143686,14606.482315100695,12,1,4083.5014919610608,manager,single,1,0
35,57508.13625470738,569.0276769342177,14344.605498219737,48,0,2196.54538468719,self-employed,married,1,0
42,47517.56896733002,737.7290546769642,11467.57607571487,48,1,3975.317298913723,manager,married,0,0
50,40166.42830479369,615.7590454356638,16247.324904152712,24,1,2754.4219563900438,employee,single,0,0
24,33263.38796756027,691.7837473293273,20859.931559430013,36,3,2332.077923552343,unemployed,single,0,0
33,43033.38811887947,607.9404013385563,14102.612314034926,60,2,-774.3783260010059,employee,divorced,1,0
43,48658.72558563295,563.3576876326146,10361.281636458432,24,1,4022.3668549524464,self-employed,divorced,1,0
28,30086.584945207258,694.4112648500455,21944.751948060577,60,1,5943.10861537355,employee,divorced,1,0
38,45576.04042018071,590.2636882975283,13450.56282127925,60,0,672.3833712077922,employee,divorced,0,0
32,56176.46116298066,617.961020410629,18863.785543694303,24,4,1486.6409989285844,self-employed,single,1,0
51,36662.82800050212,550.1049211657129,14300.716945134613,36,3,1207.7520220471479,employee,single,1,0
34,41021.84275210978,610.5501398736425,22595.29272581142,60,1,-546.7118681848069,self-employed,single,0,0
54,47256.68251004167,651.9285734630316,23632.700877400268,48,4,1177.6315854429317,employee,married,0,0
38,48270.01324134616,627.0007215900376,23388.103074875595,48,0,4208.574284696165,self-employed,single,0,0
54,53176.80359497659,715.4581293167693,11136.86764169942,24,2,-368.2312241793552,unemployed,married,0,0
31,24784.37566027075,661.641659445241,11065.176855468424,60,0,4449.8301301406555,unemployed,married,0,0
61,32066.162464220346,896.9851048889875,21116.171726639324,24,2,2186.1328301583403,self-employed,married,0,0
32,32621.81961925519,683.9400470135082,14547.954849430718,48,0,1284.0717647188203,manager,divorced,0,0
69,26441.317522559846,511.16099718658836,14760.58185998138,24,1,6508.83526549253,self-employed,married,0,0
35,13023.791179632779,632.9694067271485,10135.610557107193,60,2,2439.4975787443905,employee,single,1,0
51,-8817.184119465623,639.9001481800329,24865.986406944554,60,3,3119.9445357294,manager,single,0,1
69,57931.79067629471,600.9095009295772,22283.448464108747,48,1,10192.027240000869,manager,single,1,0
49,16691.604933286857,655.8088667388976,14167.131659850344,12,3,1319.7774650321148,manager,single,0,1
46,63497.63690058862,598.52823502397,10482.24833788323,12,3,11263.498190369455,self-employed,single,1,0
38,51091.14232924694,676.6255839154556,10172.367977720394,36,3,3608.8354837893576,self-employed,single,1,0
52,33914.674302906205,497.3049829783341,15932.668006105107,48,3,455.4614685121396,manager,married,1,0
42,49246.331572221,741.5326777433531,17707.38932121556,36,0,2784.2066357519325,self-employed,single,1,0
58,46376.99870070582,523.7367699079672,8963.047961851873,48,0,5275.099626489484,unemployed,married,0,0
37,23473.384555903394,628.9155558386772,6285.899139881583,60,2,10018.01543936285,employee,divorced,0,0
43,39775.33339555554,591.3834568722261,15557.57956374772,48,2,8195.299234253122,employee,single,1,0
44,25302.418411877617,674.473605683793,21052.63937502466,24,3,5255.627399342832,employee,divorced,1,1
28,49811.920032566384,635.3407111411736,15516.828058584424,36,0,10039.823925956494,self-employed,divorced,0,0
61,29271.685723009185,670.1320532543712,13254.425131563381,48,1,-2524.1481914699425,employee,divorced,0,0
26,38550.556957049914,738.8953929163422,7089.997367352805,36,1,5997.7661202394165,unemployed,single,0,0
25,37903.01621483875,711.489235013357,10562.084350231471,48,0,6239.758906502404,employee,married,1,0
64,41823.68500809073,652.9045873393247,21148.89085655358,12,0,6288.569870315936,unemployed,divorced,1,0
49,64938.32621671033,686.7606213310929,6227.5437113069,36,3,-1440.6046639548367,self-employed,single,0,0
48,36385.59125716123,806.8006015052474,27409.061712291194,60,2,932.3503932861063,self-employed,married,0,1
31,58268.90712961773,714.339063574614,15595.497974390431,60,1,4334.102311369094,employee,divorced,1,0
21,47199.95491502556,626.5169652570225,3895.6544740767677,48,0,9459.166019845912,manager,single,0,0
63,61276.03819054874,752.2291469912104,18522.661827140553,60,2,12661.057982870647,unemployed,married,0,0
39,34923.46322777771,681.3048256655554,18151.55143255924,60,2,2342.2589936663094,manager,married,0,0
29,50442.04362954352,572.9780118986348,11936.673829994219,36,2,-239.38716788438342,unemployed,single,1,0
47,39110.97966099488,635.5422167854576,21575.123684936367,48,2,8263.045745700489,self-employed,divorced,1,0
54,-4840.895317448201,532.2194109213622,10661.031601499675,36,1,15457.480045203532,self-employed,single,0,1
64,23652.34622469287,467.19839168543507,19423.909932217608,48,0,9427.762533204737,unemployed,divorced,1,1
24,48735.65418929128,574.0767767027547,14756.539510917406,60,0,2005.4691040238954,unemployed,single,0,0
56,47743.973744199975,659.8064854944379,13014.889878464315,48,4,16444.557172868845,self-employed,married,1,0
38,20575.33917047615,660.040709958575,24400.965544182098,48,1,7747.198481875655,unemployed,married,0,1
35,43305.513232570054,537.0739451899949,21884.820546852945,24,1,1835.9471456332253,unemployed,married,1,0
33,47548.90339788258,459.6990458193039,7247.774537551602,48,3,12737.208665350845,manager,married,1,0
39,39480.0164539359,767.6609979456574,17662.112617113802,24,3,1520.0327544046386,employee,married,1,0
69,50932.27956489455,657.6234495328188,28254.166259771628,36,4,2515.645925352226,manager,single,0,0
26,48888.32961893153,774.4569582332999,24582.19209716953,24,2,7906.483289364497,self-employed,single,0,0
68,39472.84630892939,769.8872877468563,8634.412291546449,36,0,4900.378728442981,manager,single,1,0
32,32337.627717038224,708.7767734058397,26171.858145260856,48,1,5148.028528019068,self-employed,divorced,0,1
57,55638.12388138764,654.7314865353434,21510.260380562966,36,1,5154.766006571189,unemployed,divorced,0,0
37,46947.431468182316,618.1879348643648,7659.992722262256,60,1,9457.919703480642,employee,married,1,0
43,19278.51021204553,707.487721860003,16453.723463389735,48,0,-4297.562558846492,self-employed,married,0,1
46,43313.46484122081,637.2113707331409,18343.634966668506,24,1,6138.05554354588,employee,married,1,0
49,22734.629358133996,602.830458995161,7461.477776201427,12,0,3839.1864916779286,employee,divorced,0,0
53,25531.48101356237,482.16762525689086,19942.658938503162,48,2,1990.0158698775363,manager,divorced,1,1
47,30221.349469215445,643.3515753266715,32008.292180625518,60,1,1979.4543282666637,self-employed,single,1,1
45,40673.09853489553,737.7336709996904,24556.582473761173,36,1,-5548.438676876878,manager,divorced,1,0
30,45617.28366386928,750.7453263916041,16133.918405593467,24,3,1806.327585595223,unemployed,married,0,0
67,33865.87166138092,654.2622968451896,13030.4062513093,24,1,10161.850899757348,unemployed,single,1,0
43,34522.26075559398,578.9031719514619,17298.71979087102,60,0,8328.219512110158,self-employed,divorced,1,0
41,32451.345170474782,722.219508441504,8173.475444674001,60,2,4234.47295042203,self-employed,single,1,0
41,55712.70455631443,648.7707641882607,11657.186453654798,48,1,-645.0228873626247,unemployed,divorced,1,0
63,-2794.152553994798,620.7459732218713,1267.6042937720904,12,3,8287.479089036515,self-employed,divorced,0,1
33,35369.83885487825,533.5268064427355,18041.916828393783,12,0,10239.393646641673,manager,divorced,0,0
57,63174.77193073549,818.3009181556636,12637.493805077589,36,0,9136.77868319066,manager,married,1,0
53,47758.4507541608,709.071875924843,19326.36023986721,24,4,1125.0977800545206,self-employed,divorced,0,0
44,59002.70860850687,717.6998806858,15838.389870785239,48,1,1540.485276549252,manager,married,0,0
64,9486.267107336153,580.9752589113516,7924.361006417388,24,0,11623.645035376856,self-employed,single,0,0
31,21366.26152796316,656.3799733990799,16403.423035117576,48,1,162.91583401215757,manager,divorced,0,1
37,47710.722110297014,643.4804907232406,10005.709654975131,60,2,6912.853462062283,manager,married,1,0
24,63259.45889886502,712.5675688815649,26588.031566321835,36,0,-2110.9445882927776,employee,married,1,0
67,22881.45674732908,758.7774764915845,9095.601526060456,60,1,3798.738530504338,manager,single,0,0
45,34183.57325940216,535.2627522114425,11709.483961344307,24,1,7340.601602937423,self-employed,single,1,0
50,46021.962128004925,564.0257921613515,7904.817146424868,36,1,4880.136171431549,manager,single,1,0
29,18212.52404368454,701.6590280302324,7298.429342233988,48,2,7095.65328422043,manager,divorced,0,0
41,47825.368893714745,609.3576512446042,15210.440742282726,48,3,95.17969738501779,unemployed,divorced,0,0
40,-135.2697355435521,715.1899294299816,6281.5685641673535,36,2,1719.9921420173782,self-employed,single,1,1
39,47383.591966972825,620.1552524494392,13684.740436979528,60,0,6927.273513995476,manager,divorced,0,0
39,25073.72548168236,550.0980295460002,18010.1545190512,36,0,7787.552568209501,employee,married,1,1
32,33286.0421422538,509.2520408973097,12034.491932708741,60,1,5879.25141225145,unemployed,married,1,0
57,49778.25921905451,688.7302336031383,-420.5163795038334,36,1,8788.230966633251,employee,divorced,0,0
62,46708.782332383766,690.6920434837936,24337.729746025325,60,3,-1628.8317542851055,employee,divorced,0,0
37,39880.28193472443,727.6172593816974,16866.08334799893,12,0,3135.2081986125613,unemployed,married,0,0
57,54535.60827453025,676.2298885048367,16950.018185067092,36,1,12290.735092904735,employee,married,0,0
68,14497.359810717644,349.4051742992651,13375.561179813994,60,1,10133.87531597488,self-employed,divorced,1,1
59,43066.21557252121,690.2747286277529,20676.251180281528,24,0,7534.552660030177,self-employed,divorced,0,0
48,28147.44803712276,533.4034028393152,21565.967415638373,24,1,4378.532106577987,employee,single,1,0
61,53770.472030199795,500.5825601472255,22265.796269930586,36,3,9139.262513399875,self-employed,single,0,0
55,50306.00604454179,490.94763048628033,16881.060991480488,36,0,6716.566078646428,manager,divorced,0,0
67,50850.223282960076,483.58496218865025,5368.173702789418,48,1,-1069.7614584289158,manager,married,0,0
68,64680.72749060702,672.318248153252,17836.20781218177,60,2,8983.049788224518,manager,divorced,0,0
38,56895.21298652467,591.5052607268768,16872.0312446529,36,3,1535.8263427110683,employee,married,0,0
34,37638.67999339884,528.4715767005948,11159.4530650165,24,3,8038.753000072709,employee,divorced,0,0
55,39980.98219768755,651.8466044561924,9387.00733819584,24,0,-1463.8911549771947,self-employed,divorced,1,0
